case_url,page_title,article_label,article,paragraph,letter,article_category
https://gdprhub.eu/index.php?title=Commissioner_(Cyprus)_-_11.17.001.009.100,Commissioner (Cyprus) - 11.17.001.009.100,12,12,,,Article 12 GDPR
https://gdprhub.eu/index.php?title=Court_of_Appeal_of_Brussels_-_2019/AR/1234,Court of Appeal of Brussels - 2019/AR/1234,12,12,,,Article 12 GDPR
https://gdprhub.eu/index.php?title=Court_of_Appeal_of_Brussels_-_2020/AR/1160_(Second_Interim_Decision),Court of Appeal of Brussels - 2020/AR/1160 (Second Interim Decision),12,12,,,Article 6(4) GDPR
https://gdprhub.eu/index.php?title=Court_of_Appeal_of_Brussels_-_2021/AR/320,Court of Appeal of Brussels - 2021/AR/320,12,12,,,Article 5(1)(a) GDPR
https://gdprhub.eu/index.php?title=Court_of_Appeal_of_Brussels_-_2022/AR/292,Court of Appeal of Brussels - 2022/AR/292,12,12,,,Article 5(1)(a) GDPR
https://gdprhub.eu/index.php?title=DPC_(Ireland)_-_20.07.2023_(case_number_redacted),DPC (Ireland) - 20.07.2023 (case number redacted),12,12,,,Article 5(1)(c) GDPR&pagefrom=Datatilsynet+(Norway)+-+22/03622#mw-pages
https://gdprhub.eu/index.php?title=DPC_(Ireland)_-_DPC_Case_Reference:_03/SIU/2018,DPC (Ireland) - DPC Case Reference: 03/SIU/2018,12,12,,,Article 6 GDPR
https://gdprhub.eu/index.php?title=DPC_(Ireland)_-_IN-21-3-1,DPC (Ireland) - IN-21-3-1,12,12,,,Article 4 GDPR
https://gdprhub.eu/index.php?title=DPC_(Ireland)_-_Meta_Platforms_Ireland_Limited_(Facebook)_-_IN-18-5-5,DPC (Ireland) - Meta Platforms Ireland Limited (Facebook) - IN-18-5-5,12,12,,,Article 4 GDPR
https://gdprhub.eu/index.php?title=DPC_(Ireland)_-_Meta_Platforms_Ireland_Limited_(Instagram)_-_IN-18-5-7,DPC (Ireland) - Meta Platforms Ireland Limited (Instagram) - IN-18-5-7,12,12,,,Article 4 GDPR
https://gdprhub.eu/index.php?title=DPC_(Ireland)_-_WhatsApp_Ireland_Limited_-_IN-18-12-2,DPC (Ireland) - WhatsApp Ireland Limited - IN-18-12-2,12,12,,,Article 4(1) GDPR
https://gdprhub.eu/index.php?title=DPC_(Ireland)_-_Whatsapp_Ireland_Limited_-_IN-18-5-6,DPC (Ireland) - Whatsapp Ireland Limited - IN-18-5-6,12,12,,,Article 4 GDPR
https://gdprhub.eu/index.php?title=DVI_(Latvia)_-_02/02/2024,DVI (Latvia) - 02/02/2024,12,12,,,Article 5(1)(a) GDPR&pagefrom=DSB+(Austria)+-+2020-0.550.322#mw-pages
https://gdprhub.eu/index.php?title=Datatilsynet_(Denmark)_-_2020-7320-1827,Datatilsynet (Denmark) - 2020-7320-1827,12,12,,,Article 12 GDPR
https://gdprhub.eu/index.php?title=Datatilsynet_(Denmark)_-_2021-31-4751,Datatilsynet (Denmark) - 2021-31-4751,12,12,,,Article 6(1)(c) GDPR
https://gdprhub.eu/index.php?title=Datatilsynet_(Norway)_-_0/02422,Datatilsynet (Norway) - 0/02422,12,12,,,Article 5(1)(a) GDPR
https://gdprhub.eu/index.php?title=Datatilsynet_(Norway)_-_20/01949,Datatilsynet (Norway) - 20/01949,12,12,,,Article 5 GDPR
https://gdprhub.eu/index.php?title=Datatilsynet_(Norway)_-_21/03656,Datatilsynet (Norway) - 21/03656,12,12,,,Article 12 GDPR
https://gdprhub.eu/index.php?title=Datatilsynet_(Norway)_-_23/02028,Datatilsynet (Norway) - 23/02028,12,12,,,Article 6(1)(f) GDPR
https://gdprhub.eu/index.php?title=EDPB_-_Binding_Decision_1/2021_-_%27WhatsApp%27,EDPB - Binding Decision 1/2021 - 'WhatsApp',12,12,,,Article 4(24) GDPR
https://gdprhub.eu/index.php?title=EDPB_-_Binding_Decision_3/2022_-_%27Meta_(Facebook)%27,EDPB - Binding Decision 3/2022 - 'Meta (Facebook)',12,12,,,Article 4 GDPR
https://gdprhub.eu/index.php?title=EDPB_-_Binding_Decision_4/2022_-_%27Meta_(Instagram)%27,EDPB - Binding Decision 4/2022 - 'Meta (Instagram)',12,12,,,Article 4 GDPR
https://gdprhub.eu/index.php?title=EDPB_-_Binding_Decision_5/2022_-_%27Whatsapp%27,EDPB - Binding Decision 5/2022 - 'Whatsapp',12,12,,,Article 4 GDPR
https://gdprhub.eu/index.php?title=FG_Berlin-Brandenburg_-_16_K_2059/21,FG Berlin-Brandenburg - 16 K 2059/21,12,12,,,Article 12 GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_10013356,Garante per la protezione dei dati personali (Italy) - 10013356,12,12,,,Article 5(1)(b) GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_10018813,Garante per la protezione dei dati personali (Italy) - 10018813,12,12,,,Article 12 GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_10072622,Garante per la protezione dei dati personali (Italy) - 10072622,12,12,,,Article 5 GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_10079389,Garante per la protezione dei dati personali (Italy) - 10079389,12,12,,,Article 5(2) GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_10091156,Garante per la protezione dei dati personali (Italy) - 10091156,12,12,,,Article 4(11) GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_10091735,Garante per la protezione dei dati personali (Italy) - 10091735,12,12,,,Article 4(11) GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_10096474,Garante per la protezione dei dati personali (Italy) - 10096474,12,12,,,Article 5(1)(a) GDPR&pagefrom=DSB+(Austria)+-+2020-0.550.322#mw-pages
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_10097012,Garante per la protezione dei dati personali (Italy) - 10097012,12,12,,,Article 5 GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_10102334,Garante per la protezione dei dati personali (Italy) - 10102334,12,12,,,Article 5(1)(a) GDPR&pagefrom=DSB+(Austria)+-+2020-0.550.322#mw-pages
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_10110927,Garante per la protezione dei dati personali (Italy) - 10110927,12,12,,,Article 5(1)(b) GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_10114967,Garante per la protezione dei dati personali (Italy) - 10114967,12,12,,,Article 5 GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_10130115,Garante per la protezione dei dati personali (Italy) - 10130115,12,12,,,Article 3(2)(a) GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_10139147,Garante per la protezione dei dati personali (Italy) - 10139147,12,12,,,Article 4(11) GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_10152729,Garante per la protezione dei dati personali (Italy) - 10152729,12,12,,,Article 4(11) GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_10153347,Garante per la protezione dei dati personali (Italy) - 10153347,12,12,,,Article 5(1)(a) GDPR&pagefrom=DSB+(Austria)+-+2020-0.550.322#mw-pages
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_9256486,Garante per la protezione dei dati personali (Italy) - 9256486,12,12,,,Article 4 GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_9445180,Garante per la protezione dei dati personali (Italy) - 9445180,12,12,,,Article 5(1)(e) GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_9518890,Garante per la protezione dei dati personali (Italy) - 9518890,12,12,,,Article 5(1)(e) GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_9570997,Garante per la protezione dei dati personali (Italy) - 9570997,12,12,,,Article 5(1) GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_9574709,Garante per la protezione dei dati personali (Italy) - 9574709,12,12,,,Article 12 GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_9698724,Garante per la protezione dei dati personali (Italy) - 9698724,12,12,,,Article 5(1)(a) GDPR&pagefrom=DSB+(Austria)+-+2020-0.550.322#mw-pages
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_9704032,Garante per la protezione dei dati personali (Italy) - 9704032,12,12,,,Article 12 GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_9735672,Garante per la protezione dei dati personali (Italy) - 9735672,12,12,,,Article 5(2) GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_9737185,Garante per la protezione dei dati personali (Italy) - 9737185,12,12,,,Article 5(1)(a) GDPR&pagefrom=DSB+(Austria)+-+2020-0.550.322#mw-pages
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_9751137,Garante per la protezione dei dati personali (Italy) - 9751137,12,12,,,Article 5(1)(a) GDPR&pagefrom=DSB+(Austria)+-+2020-0.550.322#mw-pages
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_9751362,Garante per la protezione dei dati personali (Italy) - 9751362,12,12,,,Article 5(1)(b) GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_9756853,Garante per la protezione dei dati personali (Italy) - 9756853,12,12,,,Article 12 GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_9779098,Garante per la protezione dei dati personali (Italy) - 9779098,12,12,,,Article 5 GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_9794895,Garante per la protezione dei dati personali (Italy) - 9794895,12,12,,,Article 5(2) GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_9795350,Garante per la protezione dei dati personali (Italy) - 9795350,12,12,,,Article 5(1)(a) GDPR&pagefrom=DSB+(Austria)+-+2020-0.550.322#mw-pages
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_9795404,Garante per la protezione dei dati personali (Italy) - 9795404,12,12,,,Article 12 GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_9815947,Garante per la protezione dei dati personali (Italy) - 9815947,12,12,,,Article 12 GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_9819285,Garante per la protezione dei dati personali (Italy) - 9819285,12,12,,,Article 12 GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_9827402,Garante per la protezione dei dati personali (Italy) - 9827402,12,12,,,Article 12 GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_9837981,Garante per la protezione dei dati personali (Italy) - 9837981,12,12,,,Article 6(1) GDPR&pagefrom=BVwG+-+W176+2265088-1#mw-pages
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_9843805,Garante per la protezione dei dati personali (Italy) - 9843805,12,12,,,Article 12 GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_9853446,Garante per la protezione dei dati personali (Italy) - 9853446,12,12,,,Article 12 GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_9861827,Garante per la protezione dei dati personali (Italy) - 9861827,12,12,,,Article 5(1)(a) GDPR&pagefrom=DSB+(Austria)+-+2020-0.550.322#mw-pages
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_9874702,Garante per la protezione dei dati personali (Italy) - 9874702,12,12,,,Article 12 GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_9880336,Garante per la protezione dei dati personali (Italy) - 9880336,12,12,,,Article 5(1) GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_9896808;,Garante per la protezione dei dati personali (Italy) - 9896808;,12,12,,,Article 5(1)(a) GDPR&pagefrom=DSB+(Austria)+-+2020-0.550.322#mw-pages
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_9899914,Garante per la protezione dei dati personali (Italy) - 9899914,12,12,,,Article 12 GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_9909907,Garante per la protezione dei dati personali (Italy) - 9909907,12,12,,,Article 5 GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_9920578,Garante per la protezione dei dati personali (Italy) - 9920578,12,12,,,Article 5(2) GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_9921112,Garante per la protezione dei dati personali (Italy) - 9921112,12,12,,,Article 5(2) GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_9936136,Garante per la protezione dei dati personali (Italy) - 9936136,12,12,,,Article 5(1)(e) GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_9938463,Garante per la protezione dei dati personali (Italy) - 9938463,12,12,,,Article 5(1)(d) GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_9954241,Garante per la protezione dei dati personali (Italy) - 9954241,12,12,,,Article 5(1)(a) GDPR&pagefrom=DSB+(Austria)+-+2020-0.550.322#mw-pages
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_9955735,Garante per la protezione dei dati personali (Italy) - 9955735,12,12,,,Article 5(1)(d) GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_9964761,Garante per la protezione dei dati personali (Italy) - 9964761,12,12,,,Article 5(2) GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_9968111,Garante per la protezione dei dati personali (Italy) - 9968111,12,12,,,Article 12 GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_9971433,Garante per la protezione dei dati personali (Italy) - 9971433,12,12,,,Article 5(1)(a) GDPR&pagefrom=DSB+(Austria)+-+2020-0.550.322#mw-pages
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_9983210,Garante per la protezione dei dati personali (Italy) - 9983210,12,12,,,Article 5(1) GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_9991183,Garante per la protezione dei dati personali (Italy) - 9991183,12,12,,,Article 5(1)(a) GDPR&pagefrom=DSB+(Austria)+-+2020-0.550.322#mw-pages
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_9993105,Garante per la protezione dei dati personali (Italy) - 9993105,12,12,,,Article 5(1)(c) GDPR&pagefrom=Datatilsynet+(Norway)+-+22/03622#mw-pages
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_9993531,Garante per la protezione dei dati personali (Italy) - 9993531,12,12,,,Article 5(1)(a) GDPR&pagefrom=DSB+(Austria)+-+2020-0.550.322#mw-pages
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_9995808,Garante per la protezione dei dati personali (Italy) - 9995808,12,12,,,Article 5(1)(e) GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_9996609,Garante per la protezione dei dati personali (Italy) - 9996609,12,12,,,Article 4(11) GDPR
https://gdprhub.eu/index.php?title=HDPA_(Greece)_-_13/2024,HDPA (Greece) - 13/2024,12,12,,,Article 5(1)(a) GDPR&pagefrom=DSB+(Austria)+-+2020-0.550.322#mw-pages
https://gdprhub.eu/index.php?title=HDPA_(Greece)_-_23/2020,HDPA (Greece) - 23/2020,12,12,,,Article 4(1) GDPR
https://gdprhub.eu/index.php?title=HDPA_(Greece)_-_24/2020,HDPA (Greece) - 24/2020,12,12,,,Article 4(2) GDPR
https://gdprhub.eu/index.php?title=HDPA_(Greece)_-_26/2021,HDPA (Greece) - 26/2021,12,12,,,Article 12 GDPR&pagefrom=HDPA+(Greece)+-+23/2020#mw-pages
https://gdprhub.eu/index.php?title=HDPA_(Greece)_-_31/2025,HDPA (Greece) - 31/2025,12,12,,,Article 5 GDPR
https://gdprhub.eu/index.php?title=HDPA_(Greece)_-_33/2020,HDPA (Greece) - 33/2020,12,12,,,Article 4(7) GDPR
https://gdprhub.eu/index.php?title=HDPA_(Greece)_-_35/2022,HDPA (Greece) - 35/2022,12,12,,,Article 5(1)(a) GDPR&pagefrom=DSB+(Austria)+-+2020-0.550.322#mw-pages
https://gdprhub.eu/index.php?title=HDPA_(Greece)_-_39/2024,HDPA (Greece) - 39/2024,12,12,,,Article 5(2) GDPR
https://gdprhub.eu/index.php?title=HDPA_(Greece)_-_43/2024,HDPA (Greece) - 43/2024,12,12,,,Article 12 GDPR&pagefrom=HDPA+(Greece)+-+23/2020#mw-pages
https://gdprhub.eu/index.php?title=HDPA_(Greece)_-_50/2022,HDPA (Greece) - 50/2022,12,12,,,Article 5(2) GDPR
https://gdprhub.eu/index.php?title=HDPA_(Greece)_-_61/2022,HDPA (Greece) - 61/2022,12,12,,,Article 5(1)(a) GDPR&pagefrom=HDPA+(Greece)+-+50/2021#mw-pages
https://gdprhub.eu/index.php?title=HDPA_(Greece)_-_7/2024,HDPA (Greece) - 7/2024,12,12,,,Article 12 GDPR
https://gdprhub.eu/index.php?title=HDPA_(Greece)_-_HDPA_-_32/2024,HDPA (Greece) - HDPA - 32/2024,12,12,,,Article 5(1) GDPR
https://gdprhub.eu/index.php?title=Helsingin_hallinto-oikeus_(Finland)_-_3620/2023,Helsingin hallinto-oikeus (Finland) - 3620/2023,12,12,,,Article 5(1)(a) GDPR&pagefrom=HDPA+(Greece)+-+50/2021#mw-pages
https://gdprhub.eu/index.php?title=HmbBfDI_(Hamburg)_-_Vattenfall_Europe_Sales_GmbH,HmbBfDI (Hamburg) - Vattenfall Europe Sales GmbH,12,12,,,Article 12 GDPR&pagefrom=HDPA+(Greece)+-+23/2020#mw-pages
https://gdprhub.eu/index.php?title=IMY_(Sweden)_-_DI-2019-3375,IMY (Sweden) - DI-2019-3375,12,12,,,Article 5(1) GDPR
https://gdprhub.eu/index.php?title=IP_(Slovenia)_-_0602-18/2024/43,IP (Slovenia) - 0602-18/2024/43,12,12,,,Article 12(3) GDPR
https://gdprhub.eu/index.php?title=IP_(Slovenia)_-_0611-623/2021/10,IP (Slovenia) - 0611-623/2021/10,12,12,,,Article 5 GDPR
https://gdprhub.eu/index.php?title=IP_(Slovenia)_-_07101-22-2023-7_34,IP (Slovenia) - 07101-22-2023-7 34,12,12,,,Article 12(3) GDPR
https://gdprhub.eu/index.php?title=IP_(Slovenia)_-_07101-22/2023/7,IP (Slovenia) - 07101-22/2023/7,12,12,,,Article 6(1) GDPR&pagefrom=BVwG+-+W176+2265088-1#mw-pages
https://gdprhub.eu/index.php?title=LG_Erfurt_-_8_O_1280/21,LG Erfurt - 8 O 1280/21,12,12,,,Article 12 GDPR&pagefrom=HDPA+(Greece)+-+23/2020#mw-pages
https://gdprhub.eu/index.php?title=NAIH_(Hungary)_-_NAIH-4447-6/2021,NAIH (Hungary) - NAIH-4447-6/2021,12,12,,,Article 5(1)(c) GDPR&pagefrom=Datatilsynet+(Norway)+-+22/03622#mw-pages
https://gdprhub.eu/index.php?title=NAIH_(Hungary)_-_NAIH/2020/1154/9,NAIH (Hungary) - NAIH/2020/1154/9,12,12,,,Article 6(1)(f) GDPR&pagefrom=Helsingin+hallinto-oikeus+(Finland)+-+H6072/2021#mw-pages
https://gdprhub.eu/index.php?title=NAIH_(Hungary)_-_NAIH/2020/32/4,NAIH (Hungary) - NAIH/2020/32/4,12,12,,,Article 5(1) GDPR
https://gdprhub.eu/index.php?title=NAIH_(Hungary)_-_NAIH/2020/5911/7,NAIH (Hungary) - NAIH/2020/5911/7,12,12,,,Article 12 GDPR&pagefrom=HDPA+(Greece)+-+23/2020#mw-pages
https://gdprhub.eu/index.php?title=OLG_Graz_-_2_R_192/24h,OLG Graz - 2 R 192/24h,12,12,,,Article 12(2) GDPR
https://gdprhub.eu/index.php?title=OLG_Karlsruhe_-_12_U_305/21,OLG Karlsruhe - 12 U 305/21,12,12,,,Article 12 GDPR&pagefrom=HDPA+(Greece)+-+23/2020#mw-pages
https://gdprhub.eu/index.php?title=Pers%C3%B3nuvernd_(Iceland)_-_2020031242,Persónuvernd (Iceland) - 2020031242,12,12,,,Article 12 GDPR&pagefrom=HDPA+(Greece)+-+23/2020#mw-pages
https://gdprhub.eu/index.php?title=Pers%C3%B3nuvernd_(Iceland)_-_2020092288,Persónuvernd (Iceland) - 2020092288,12,12,,,Article 5 GDPR
https://gdprhub.eu/index.php?title=Pers%C3%B3nuvernd_(Iceland)_-_Case_no._2021061304,Persónuvernd (Iceland) - Case no. 2021061304,12,12,,,Article 12 GDPR&pagefrom=HDPA+(Greece)+-+23/2020#mw-pages
https://gdprhub.eu/index.php?title=Pers%C3%B3nuvernd_(Island)_-_2021051091,Persónuvernd (Island) - 2021051091,12,12,,,Article 5(1)(b) GDPR
https://gdprhub.eu/index.php?title=Pers%C3%B3nuvernd_-_2020010604,Persónuvernd - 2020010604,12,12,,,Article 12 GDPR&pagefrom=HDPA+(Greece)+-+23/2020#mw-pages
https://gdprhub.eu/index.php?title=Rb._Amsterdam_-_AWB_-_20_1863_-_AMS_20/1863,Rb. Amsterdam - AWB - 20 1863 - AMS 20/1863,12,12,,,Article 4 GDPR
https://gdprhub.eu/index.php?title=Rb._Amsterdam_-_C/13/663563_/_HA_RK_19-97,Rb. Amsterdam - C/13/663563 / HA RK 19-97,12,12,,,Article 6(1)(f) GDPR&pagefrom=Helsingin+hallinto-oikeus+(Finland)+-+H6072/2021#mw-pages
https://gdprhub.eu/index.php?title=Rb._Amsterdam_-_C/13/683377_/_HA_ZA_20-468,Rb. Amsterdam - C/13/683377 / HA ZA 20-468,12,12,,,Article 5(1)(a) GDPR&pagefrom=HDPA+(Greece)+-+50/2021#mw-pages
https://gdprhub.eu/index.php?title=Rb._Gelderland_-_365592,Rb. Gelderland - 365592,12,12,,,Article 12 GDPR&pagefrom=HDPA+(Greece)+-+23/2020#mw-pages
https://gdprhub.eu/index.php?title=Rb._Midden-Nederland_-_C/16/526196/_HA_RK_/_21-01,Rb. Midden-Nederland - C/16/526196/ HA RK / 21-01,12,12,,,Article 6 GDPR&pagefrom=Garante+per+la+protezione+dei+dati+personali+(Italy)+-+9826417#mw-pages
https://gdprhub.eu/index.php?title=Rb._Midden-Nederland_-_UTR_20/268,Rb. Midden-Nederland - UTR 20/268,12,12,,,Article 4 GDPR
https://gdprhub.eu/index.php?title=Rb._Rotterdam_-_ROT_19/5030,Rb. Rotterdam - ROT 19/5030,12,12,,,Article 4(7) GDPR
https://gdprhub.eu/index.php?title=Rb._Rotterdam_-_ROT_21/3636,Rb. Rotterdam - ROT 21/3636,12,12,,,Article 12 GDPR&pagefrom=HDPA+(Greece)+-+23/2020#mw-pages
https://gdprhub.eu/index.php?title=Rb._Zeeland-West-Brabant_-_AWB-_20_5255,Rb. Zeeland-West-Brabant - AWB- 20 5255,12,12,,,Article 12 GDPR&pagefrom=HDPA+(Greece)+-+23/2020#mw-pages
https://gdprhub.eu/index.php?title=TA_Luxembourg_-_46578,TA Luxembourg - 46578,12,12,,,Article 6(1) GDPR&pagefrom=BVwG+-+W176+2265088-1#mw-pages
https://gdprhub.eu/index.php?title=Tietosuojavaltuutetun_toimisto_(Finland)_-_6689/186/20,Tietosuojavaltuutetun toimisto (Finland) - 6689/186/20,12,12,,,Article 5(1) GDPR
https://gdprhub.eu/index.php?title=Tietosuojavaltuutetun_toimisto_(Finland)_-_8235/154/18,Tietosuojavaltuutetun toimisto (Finland) - 8235/154/18,12,12,,,Article 5(1)(c) GDPR&pagefrom=Datatilsynet+(Norway)+-+22/03622#mw-pages
https://gdprhub.eu/index.php?title=Tietosuojavaltuutetun_toimisto_(Finland)_-_8393/161/2019,Tietosuojavaltuutetun toimisto (Finland) - 8393/161/2019,12,12,,,Article 5(2) GDPR&pagefrom=LfDI+(Baden-Württemberg)+-+0523.1-2/3#mw-pages
https://gdprhub.eu/index.php?title=VG_Regensburg_-_RN_9_K_19.1061,VG Regensburg - RN 9 K 19.1061,12,12,,,Article 2 GDPR
https://gdprhub.eu/index.php?title=VSL_(Slovenia)_-_9267/2022,VSL (Slovenia) - 9267/2022,12,12,,,Article 12 GDPR&pagefrom=HDPA+(Greece)+-+23/2020#mw-pages
